Year,Measure,Category,Unit,Value,Value Unit,Value Label,Null Reason,Metadata 1,Metadata 2,Metadata 3
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),1 or 2,Percent,11,percentage,% of disabled people in school education,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),1 or 2,Absolute sampling error (percentage),2.4,percentage,% of disabled people in school education,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),1 or 2,Number,10,number,Thousands of people,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),1 or 2,Absolute sampling error (number),3,number,Thousands of people,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),3,Percent,22,percentage,% of disabled people in school education,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),3,Absolute sampling error (percentage),3.5,percentage,% of disabled people in school education,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),3,Number,22,number,Thousands of people,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),3,Absolute sampling error (number),4,number,Thousands of people,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),4,Percent,27,percentage,% of disabled people in school education,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),4,Absolute sampling error (percentage),3.9,percentage,% of disabled people in school education,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),4,Number,26,number,Thousands of people,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),4,Absolute sampling error (number),4,number,Thousands of people,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),5,Percent,40,percentage,% of disabled people in school education,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),5,Absolute sampling error (percentage),4.5,percentage,% of disabled people in school education,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
2023,Satisfaction with school's responsiveness to specific needs of disabled people (on a scale from 1 to 5),5,Number,40,number,Thousands of people,,"Disabled people who were enrolled in home schooling were not asked satisfaction with school and are, therefore, excluded from these estimates."
