Year,Survey question,Response,Grouping variable,Category,Value,Value Unit,Value Label,Null Reason,Metadata 1
2023,Which of the following have you done in the last 7 days?,Surfing,Ethnic group,Indian,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Ethnic group,Chinese,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,School year groupings,Year 0-8,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,School year groupings,Year 9-13,2.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Lifestage,5-12,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Lifestage,13-17,2.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Disability status,Disabled,1.8,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Surfing,Disability status,Non-disabled,1.4,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Manawatu,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",1.7,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Surfing,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",1.5,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Surfing,Neighbourhood deprivation,Low,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Neighbourhood deprivation,Medium,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Neighbourhood deprivation,High,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Participation in physical activities in the last 7 days,Participated last 7 days,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Participation in physical activities in the last 7 days,Not participated last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Participation in physical activities in the last 7 days,Less than 30 minutes in last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Participation in physical activities in the last 7 days,30-149 minutes in last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Participation in physical activities in the last 7 days,150 to 419 minutes in last 7 days,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Participation in physical activities in the last 7 days,Meeting guidelines: 420 minutes or more in last 7 days,2.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Participation in physical activities in the last 7 days,Not meeting guidelines: Less than 420 minutes in last 7 days,0.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Northland,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Auckland combined,1.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,North Harbour,3.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Auckland,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Counties Manukau,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Waitakere,0.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Waikato,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Bay of Plenty,6.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Gisborne,5.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Taranaki,2.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Whanganui,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Hawkes Bay,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Manawatu,0.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Wellington,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Tasman,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Canterbury,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Otago,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,Southland,1.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,North Island,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Surfing,Region,South Island,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Total,Total,1.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Gender,Male,2.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Gender,Female,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Age group,5-7,2.00000000000000004,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Age group,8-11,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Age group,12-14,2.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Age group,15-17,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Age group,5-11,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Age group,12-17,2.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Age group,14-17,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Ethnic group,European,2.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Ethnic group,Māori,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Ethnic group,Pacific Peoples,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Ethnic group,Asian,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Ethnic group,Samoan,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Ethnic group,Indian,0.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Ethnic group,Chinese,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,School year groupings,Year 0-8,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,School year groupings,Year 9-13,2.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Lifestage,5-12,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Lifestage,13-17,2.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Disability status,Disabled,1.9,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Disability status,Non-disabled,1.9,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",2.5,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",1.8,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Neighbourhood deprivation,Low,2.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Neighbourhood deprivation,Medium,2.00000000000000004,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Neighbourhood deprivation,High,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Participation in physical activities in the last 7 days,Participated last 7 days,2.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Participation in physical activities in the last 7 days,Not participated last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Participation in physical activities in the last 7 days,Less than 30 minutes in last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Participation in physical activities in the last 7 days,30-149 minutes in last 7 days,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Participation in physical activities in the last 7 days,150 to 419 minutes in last 7 days,1.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Participation in physical activities in the last 7 days,Meeting guidelines: 420 minutes or more in last 7 days,2.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Participation in physical activities in the last 7 days,Not meeting guidelines: Less than 420 minutes in last 7 days,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Northland,4.0000000000000001,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Auckland combined,1.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,North Harbour,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Auckland,2.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Counties Manukau,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Waitakere,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Waikato,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Bay of Plenty,4.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Gisborne,1.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Taranaki,3.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Whanganui,1.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Hawkes Bay,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Manawatu,2.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Wellington,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Tasman,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Canterbury,2.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Otago,3.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,Southland,4.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,North Island,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Bodyboarding or boogie boarding,Region,South Island,2.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Total,Total,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Gender,Male,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Gender,Female,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Age group,5-7,0.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Age group,8-11,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Age group,12-14,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Age group,15-17,1.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Age group,5-11,,percentage,% of young people,suppressed
2023,Which of the following have you done in the last 7 days?,Rowing,Age group,12-17,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Age group,14-17,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Ethnic group,European,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Ethnic group,Māori,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Ethnic group,Pacific Peoples,0.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Ethnic group,Asian,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Ethnic group,Samoan,0.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Ethnic group,Indian,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Ethnic group,Chinese,1.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,School year groupings,Year 0-8,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,School year groupings,Year 9-13,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Lifestage,5-12,0.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Lifestage,13-17,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Disability status,Disabled,1.1,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Rowing,Disability status,Non-disabled,0.5,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Rowing,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",1.6,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Rowing,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",0.7,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Rowing,Neighbourhood deprivation,Low,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Neighbourhood deprivation,Medium,1.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Neighbourhood deprivation,High,,percentage,% of young people,suppressed
2023,Which of the following have you done in the last 7 days?,Rowing,Participation in physical activities in the last 7 days,Participated last 7 days,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Participation in physical activities in the last 7 days,Not participated last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Participation in physical activities in the last 7 days,Less than 30 minutes in last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Participation in physical activities in the last 7 days,30-149 minutes in last 7 days,0.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Participation in physical activities in the last 7 days,150 to 419 minutes in last 7 days,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Participation in physical activities in the last 7 days,Meeting guidelines: 420 minutes or more in last 7 days,1.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Participation in physical activities in the last 7 days,Not meeting guidelines: Less than 420 minutes in last 7 days,0.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Northland,0.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Auckland combined,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,North Harbour,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Auckland,0.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Counties Manukau,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Waitakere,0.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Waikato,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Bay of Plenty,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Gisborne,0.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Taranaki,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Whanganui,2.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Wellington,1.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Tasman,1.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Canterbury,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Otago,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,Southland,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,North Island,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Rowing,Region,South Island,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Total,Total,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Gender,Male,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Gender,Female,1.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Age group,5-7,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Age group,8-11,1.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Age group,12-14,2.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Age group,15-17,1.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Age group,5-11,1.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Age group,12-17,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Age group,14-17,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Ethnic group,European,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Ethnic group,Māori,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Ethnic group,Pacific Peoples,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Ethnic group,Asian,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Ethnic group,Samoan,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Ethnic group,Indian,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Ethnic group,Chinese,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,School year groupings,Year 0-8,1.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,School year groupings,Year 9-13,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Lifestage,5-12,1.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Lifestage,13-17,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Disability status,Disabled,1.5,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Disability status,Non-disabled,1.3,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",1.6,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",1.4,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Neighbourhood deprivation,Low,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Neighbourhood deprivation,Medium,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Neighbourhood deprivation,High,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Participation in physical activities in the last 7 days,Participated last 7 days,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Participation in physical activities in the last 7 days,Not participated last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Participation in physical activities in the last 7 days,Less than 30 minutes in last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Participation in physical activities in the last 7 days,30-149 minutes in last 7 days,0.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Participation in physical activities in the last 7 days,150 to 419 minutes in last 7 days,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Participation in physical activities in the last 7 days,Meeting guidelines: 420 minutes or more in last 7 days,2.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Participation in physical activities in the last 7 days,Not meeting guidelines: Less than 420 minutes in last 7 days,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Northland,0.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Auckland combined,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,North Harbour,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Auckland,2.00000000000000004,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Counties Manukau,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Waitakere,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Waikato,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Bay of Plenty,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Gisborne,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Taranaki,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Whanganui,2.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Hawkes Bay,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Manawatu,2.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Wellington,0.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Tasman,3.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Canterbury,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Otago,2.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,Southland,1.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,North Island,1.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Canoeing or kayaking,Region,South Island,2.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Total,Total,0.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Gender,Male,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Gender,Female,0.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Age group,5-7,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Age group,8-11,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Age group,12-14,0.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Age group,15-17,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Age group,5-11,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Age group,12-17,0.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Age group,14-17,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Ethnic group,European,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Ethnic group,Māori,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Ethnic group,Pacific Peoples,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Ethnic group,Asian,0.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Ethnic group,Samoan,0.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Ethnic group,Indian,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Ethnic group,Chinese,0.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,School year groupings,Year 0-8,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,School year groupings,Year 9-13,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Lifestage,5-12,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Lifestage,13-17,0.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Disability status,Disabled,0.5,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Disability status,Non-disabled,0.6,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",0.1,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",0.6,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Sailing or yachting,Neighbourhood deprivation,Low,0.7,percentage,% of young people,
