Year,Survey question,Response,Grouping variable,Category,Value,Value Unit,Value Label,Null Reason,Metadata 1
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Physical activity guidelines,Did not meet guidelines,36.9,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Northland,64.6,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Auckland combined,74.6,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,North Harbour,78.4,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Auckland,79.000000000000004,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Counties Manukau,69.3,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Waitakere,71.5,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Waikato,71.6,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Bay of Plenty,75.00,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Gisborne,61.9,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Taranaki,72.6,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Whanganui,65.2,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Hawkes Bay,71.999999999999997,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Manawatu,69.8,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Wellington,76.6,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Tasman,77.9,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Canterbury,76.000000000000001,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Otago,74.4,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,Southland,72.8,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,North Island,73.3,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Region,South Island,75.6,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Urban/Rural,Urban,74.2,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",Yes,Urban/Rural,Rural,72.4,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Total,Total,26.1,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Gender,Male,25.6,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Gender,Female,26.4,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Age group,18-24,27.4,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Age group,35-49,24.9,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Age group,50-64,25.5,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Age group,65-74,23.999999999999999,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Age group,75+,29.8,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Ethnic group,European,23.999999999999999,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Ethnic group,Māori,29.4,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Ethnic group,Pacific Peoples,32.7,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Ethnic group,Asian,31.2,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Ethnic group,Samoan,32.4,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Ethnic group,Indian,30.7,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Ethnic group,Chinese,27.5,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Lifestages,Studying (no children),28.6,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Lifestages,Young adults with no children,25.4,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Lifestages,Younger families (all children under 12),27.4,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Lifestages,Older families with children aged 12 to 17,24.5,percentage,% of adults,
2023,"Thinking back over the last 7 days (not including today) have you done any physical activity that was specifically for the purpose of sport, exercise or recreation?",No,Lifestages,Middle-aged adults with no children under 18,26.6,percentage,% of adults,
